epoch,acc,loss,val_acc,val_loss
34,0.316620879121,3.00375872691,0.00922835264088,13.4949860036
35,0.322704081633,2.97399470458,0.00608678578441,13.5907771429
36,0.318190737834,2.98682971914,0.00814843903397,13.6112169726
37,0.31681711146,2.95299924674,0.0101119183193,13.8236174034
38,0.326334379906,2.92611501243,0.00814843903397,13.7411330894
39,0.32439072327,2.90149512568,0.00716669939132,13.862978725
40,0.329081632653,2.88852560876,0.00736304731985,13.5681803155
41,0.343602825746,2.8531274556,0.0097192224622,13.8999270344
42,0.343602825746,2.79485418396,0.00539956803456,14.219807
43,0.334968602826,2.82544231527,0.00647948164147,14.2232218497
44,0.348410518053,2.77990871733,0.00755939524838,14.3849191836
45,0.352727629513,2.77248468392,0.0107991360691,14.4737920759
46,0.350961538462,2.75147386436,0.00755939524838,14.4693006272
47,0.359791993721,2.71562575059,0.00922835264088,14.7814579317
48,0.366954474097,2.70817022533,0.0080502650697,14.8533552766
49,0.36713836478,2.6733438785,0.00589043785588,14.8676337894
50,0.374607535322,2.65605881899,0.00490773458971,14.8845301206
51,0.369701726845,2.63127193346,0.00696898311739,15.0480411217
52,0.385400313972,2.58531922448,0.00696898311739,14.9254272515
53,0.370977237049,2.61273980889,0.00903023164507,14.9447093375
54,0.376667974882,2.60305671639,0.00912838633687,14.846759224
55,0.386773940345,2.56400712319,0.00824499411072,14.6605388228
56,0.393642072214,2.54207231261,0.00716529250098,14.9162365839
57,0.38363422292,2.55652500322,0.00716529250098,14.7571705555
58,0.393642072214,2.52197102437,0.00755791126816,14.6363814492
59,0.393474842767,2.52056585955,0.00971731448763,14.7665424811
60,0.399234693878,2.4717058297,0.00834314880251,14.6958333874
61,0.402178178964,2.48005227878,0.00736304731985,14.8962501271
62,0.411204866562,2.44549899386,0.00746122128412,14.7519830248
63,0.414344583987,2.43968107038,0.0063813076772,14.7210373005
64,0.419544740973,2.39723571878,0.00854113489103,14.7957787037
65,0.413952119309,2.41341669855,0.00854113489103,14.8402437217
66,0.423763736264,2.39594769403,0.00422148046338,14.8883592277
67,0.419250392465,2.37239989344,0.00530139407029,14.9705180367
68,0.42032967033,2.36082951615,0.00755939524838,15.0314290927
69,0.431800314465,2.33114577389,0.00746122128412,15.2595525985
70,0.427590266876,2.33717548304,0.0063813076772,15.1799220468
71,0.432692307692,2.32361676779,0.00755939524838,15.2703509041
72,0.441522762951,2.27255543622,0.00755939524838,15.273486437
73,0.447311616954,2.24832264932,0.00854113489103,15.1585029911
74,0.444270015699,2.28047268282,0.00647948164147,15.3979348436
75,0.444956828885,2.28485372377,0.00854113489103,15.3489539766
76,0.447507849294,2.23415682417,0.00746122128412,15.4068250083
77,0.458889324961,2.20871510236,0.00716669939132,15.3192528027
78,0.458006279435,2.19853749081,0.0050068721775,15.2091581602
79,0.453321540881,2.21518902959,0.00608678578441,15.1842168808
80,0.461930926217,2.19434056776,0.00500588928151,15.0595659766
81,0.460164835165,2.183006153,0.00706713780919,15.1481606967
82,0.46124411303,2.19021736995,0.00804868472713,15.0856874561
83,0.47625588697,2.13098486739,0.00716529250098,15.0412332335
84,0.462225274725,2.16045280566,0.00696898311739,15.2634588391
85,0.483320251177,2.11539368764,0.00706713780919,15.3823177164
86,0.473018053375,2.10892803478,0.00696898311739,15.4937919913
87,0.479886185243,2.08129404029,0.00696898311739,15.5273397623
88,0.475176609105,2.11166978706,0.00755791126816,15.5644797904
89,0.483392295597,2.08642418205,0.00961915979584,15.4173460546
